instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,gap_vs_first
Instances/Instances 3/pr76_08.gt,75,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0021,195,15,9,632,8.42667,,0,0,20,0,0,0,
Instances/Instances 3/pr76_09.gt,75,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0017,194,14,6,640,8.53333,,0,0,26,0,0,0,
Instances/Instances 3/pr76_10.gt,75,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0021,186,13,5,610,8.13333,,0,0,20,0,0,0,
Instances/Instances 3/qa194_01.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,397222.0,120,17,0.0023,508,95,18,11684,60.5389,,0,0,497,0,0,0,
Instances/Instances 3/qa194_02.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,394061.0,125,10,0.0035,501,83,12,11395,59.0415,,0,0,482,0,0,0,
Instances/Instances 3/qa194_03.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,373224.0,123,13,0.0024,484,91,13,11282,58.456,,0,0,458,0,0,0,
Instances/Instances 3/qa194_04.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,391411.0,126,14,0.0031,495,99,19,11579,59.9948,,0,0,511,0,0,0,
Instances/Instances 3/qa194_05.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,403650.0,130,12,0.0023,531,99,17,11819,61.2383,,0,0,487,0,0,0,
Instances/Instances 3/qa194_06.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,394858.0,122,11,0.0024,512,95,15,11737,60.8135,,0,0,505,0,0,0,
Instances/Instances 3/qa194_07.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,404906.0,121,12,0.0023,528,97,13,11901,61.6632,,0,0,508,0,0,0,
Instances/Instances 3/qa194_08.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,391155.0,121,13,0.0032,501,91,19,11503,59.601,,0,0,485,0,0,0,
Instances/Instances 3/qa194_09.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,374826.0,122,20,0.0024,471,87,20,11229,58.1813,,0,0,501,0,0,0,
Instances/Instances 3/qa194_10.gt,193,10.0,86400.0,PTVRP_LAYERED_SAFE,382570.0,123,11,0.0035,482,91,12,11355,58.8342,,0,0,495,0,0,0,
Instances/Instances 3/rat195_01.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,98540.0,134,11,0.0025,522,143,11,22013,113.469,,0,0,419,0,0,0,
Instances/Instances 3/rat195_02.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,94314.0,130,11,0.0026,492,140,11,21336,109.979,,0,0,407,0,0,0,
Instances/Instances 3/rat195_03.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,94818.0,121,10,0.0025,503,135,10,21955,113.17,,0,0,427,0,0,0,
Instances/Instances 3/rat195_04.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,87178.0,127,9,0.0041,479,135,11,21376,110.186,,0,0,400,0,0,0,
Instances/Instances 3/rat195_05.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,93874.0,117,10,0.0026,494,139,10,21633,111.51,,0,0,419,0,0,0,
Instances/Instances 3/rat195_06.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,93715.0,133,12,0.0025,490,135,12,21223,109.397,,0,0,417,0,0,0,
Instances/Instances 3/rat195_07.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,88104.0,129,11,0.0039,464,130,11,20994,108.216,,0,0,392,0,0,0,
Instances/Instances 3/rat195_08.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,89023.0,130,12,0.0029,482,144,12,21239,109.479,,0,0,413,0,0,0,
Instances/Instances 3/rat195_09.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,91653.0,137,10,0.003,492,141,10,21102,108.773,,0,0,400,0,0,0,
Instances/Instances 3/rat195_10.gt,194,10.0,86400.0,PTVRP_LAYERED_SAFE,97668.0,123,12,0.003,504,139,12,21671,111.706,,0,0,398,0,0,0,
Instances/Instances 3/rat575_01.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,471901.0,334,14,0.005,1496,142,18,67779,118.082,,0,0,2421,0,0,0,
Instances/Instances 3/rat575_02.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,454201.0,331,16,0.0072,1451,139,16,66902,116.554,,0,0,2392,0,0,0,
Instances/Instances 3/rat575_03.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,440963.0,326,14,0.0047,1412,140,16,66262,115.439,,0,0,2409,0,0,0,
Instances/Instances 3/rat575_04.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,461536.0,333,17,0.0048,1470,140,17,67258,117.174,,0,0,2431,0,0,0,
Instances/Instances 3/rat575_05.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,467188.0,344,14,0.0047,1464,137,14,67114,116.923,,0,0,2424,0,0,0,
Instances/Instances 3/rat575_06.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,443838.0,328,13,0.0047,1401,139,16,65806,114.645,,0,0,2336,0,0,0,
Instances/Instances 3/rat575_07.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,463217.0,356,13,0.0049,1496,142,14,67620,117.805,,0,0,2379,0,0,0,
Instances/Instances 3/rat575_08.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,459210.0,335,12,0.0047,1462,138,14,67272,117.199,,0,0,2380,0,0,0,
Instances/Instances 3/rat575_09.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,445686.0,345,12,0.0049,1459,151,12,67225,117.117,,0,0,2350,0,0,0,
Instances/Instances 3/rat575_10.gt,574,10.0,86400.0,PTVRP_LAYERED_SAFE,461722.0,346,13,0.0047,1477,141,14,67606,117.78,,0,0,2447,0,0,0,
Instances/Instances 3/rat783_01.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,724330.0,425,14,0.0059,2009,150,17,93712,119.836,,0,0,3951,0,0,0,
Instances/Instances 3/rat783_02.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,702792.0,431,15,0.0064,1947,143,15,92218,117.926,,0,0,4038,0,0,0,
Instances/Instances 3/rat783_03.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,723849.0,449,16,0.0065,2008,151,16,93430,119.476,,0,0,3943,0,0,0,
Instances/Instances 3/rat783_04.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,705808.0,436,14,0.006,1951,140,14,92100,117.775,,0,0,3947,0,0,0,
Instances/Instances 3/rat783_05.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,719690.0,438,15,0.0059,2006,145,19,93580,119.668,,0,0,3977,0,0,0,
Instances/Instances 3/rat783_06.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,720841.0,444,16,0.0061,1996,148,16,92646,118.473,,0,0,3890,0,0,0,
Instances/Instances 3/rat783_07.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,722484.0,443,13,0.006,1999,149,14,93070,119.015,,0,0,4003,0,0,0,
Instances/Instances 3/rat783_08.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,704351.0,449,14,0.0058,1963,144,15,92323,118.06,,0,0,3945,0,0,0,
Instances/Instances 3/rat783_09.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,715764.0,453,13,0.0059,1993,148,15,93114,119.072,,0,0,3940,0,0,0,
Instances/Instances 3/rat783_10.gt,782,10.0,86400.0,PTVRP_LAYERED_SAFE,724694.0,432,14,0.0059,1993,142,15,93068,119.013,,0,0,4036,0,0,0,
Instances/Instances 3/rat99_01.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,30816.0,69,7,0.0023,221,124,8,8569,87.4388,,0,0,89,0,0,0,
Instances/Instances 3/rat99_02.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,30976.0,74,7,0.002,230,125,8,8867,90.4796,,0,0,108,0,0,0,
Instances/Instances 3/rat99_03.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,35851.0,67,11,0.0021,253,137,11,8967,91.5,,0,0,103,0,0,0,
Instances/Instances 3/rat99_04.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,36989.0,63,9,0.0019,251,133,9,9390,95.8163,,0,0,112,0,0,0,
Instances/Instances 3/rat99_05.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,32166.0,72,7,0.0022,235,130,9,8763,89.4184,,0,0,95,0,0,0,
Instances/Instances 3/rat99_06.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,37249.0,69,9,0.0023,260,131,10,9634,98.3061,,0,0,109,0,0,0,
Instances/Instances 3/rat99_07.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,36012.0,63,10,0.0023,258,135,10,9464,96.5714,,0,0,116,0,0,0,
Instances/Instances 3/rat99_08.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,34923.0,68,11,0.0022,255,141,11,9765,99.6429,,0,0,115,0,0,0,
Instances/Instances 3/rat99_09.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,36927.0,74,9,0.0024,259,136,11,9538,97.3265,,0,0,107,0,0,0,
Instances/Instances 3/rat99_10.gt,98,10.0,86400.0,PTVRP_LAYERED_SAFE,31864.0,63,8,0.002,225,125,8,8525,86.9898,,0,0,93,0,0,0,
Instances/Instances 3/rd100_01.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,201225.0,63,9,0.0019,220,56,9,3792,38.303,,0,0,149,0,0,0,
Instances/Instances 3/rd100_02.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,212931.0,69,8,0.0019,233,56,10,4036,40.7677,,0,0,151,0,0,0,
Instances/Instances 3/rd100_03.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,239007.0,66,13,0.0019,257,57,13,4214,42.5657,,0,0,154,0,0,0,
Instances/Instances 3/rd100_04.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,229960.0,64,12,0.0019,251,54,12,4077,41.1818,,0,0,155,0,0,0,
Instances/Instances 3/rd100_05.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,231324.0,75,8,0.0018,252,58,11,4211,42.5354,,0,0,154,0,0,0,
Instances/Instances 3/rd100_06.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,241404.0,71,9,0.0018,258,58,9,4261,43.0404,,0,0,168,0,0,0,
Instances/Instances 3/rd100_07.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,245382.0,70,16,0.0019,265,61,16,4361,44.0505,,0,0,172,0,0,0,
Instances/Instances 3/rd100_08.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,238446.0,73,11,0.0019,263,57,11,4265,43.0808,,0,0,166,0,0,0,
Instances/Instances 3/rd100_09.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,240387.0,68,8,0.0018,262,57,9,4191,42.3333,,0,0,163,0,0,0,
Instances/Instances 3/rd100_10.gt,99,10.0,86400.0,PTVRP_LAYERED_SAFE,200465.0,61,9,0.0018,214,52,9,3835,38.7374,,0,0,154,0,0,0,
Instances/Instances 3/rd400_01.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,851551.0,241,15,0.0034,1000,80,15,24464,61.3133,,0,0,1417,0,0,0,
Instances/Instances 3/rd400_02.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,834873.0,252,12,0.0035,1012,87,13,24801,62.1579,,0,0,1387,0,0,0,
Instances/Instances 3/rd400_03.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,850403.0,238,13,0.0035,1016,80,13,24710,61.9298,,0,0,1396,0,0,0,
Instances/Instances 3/rd400_04.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,818097.0,242,13,0.0037,964,74,13,23991,60.1278,,0,0,1371,0,0,0,
Instances/Instances 3/rd400_05.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,892389.0,243,14,0.0033,1072,84,14,25370,63.584,,0,0,1406,0,0,0,
Instances/Instances 3/rd400_06.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,852932.0,239,14,0.0036,1030,85,14,24990,62.6316,,0,0,1408,0,0,0,
Instances/Instances 3/rd400_07.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,871332.0,235,15,0.0038,1022,80,15,24511,61.4311,,0,0,1362,0,0,0,
Instances/Instances 3/rd400_08.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,878797.0,233,16,0.0035,1034,78,16,24677,61.8471,,0,0,1388,0,0,0,
Instances/Instances 3/rd400_09.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,842201.0,249,12,0.0039,1021,83,12,24764,62.0652,,0,0,1402,0,0,0,
Instances/Instances 3/rd400_10.gt,399,10.0,86400.0,PTVRP_LAYERED_SAFE,835330.0,239,14,0.0036,1001,81,15,24593,61.6366,,0,0,1408,0,0,0,
Instances/Instances 3/rl11849_01.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0151,30018,62,18,188928,15.946,,0,0,4506,0,0,0,
Instances/Instances 3/rl11849_02.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0148,30359,66,16,188640,15.9217,,0,0,4398,0,0,0,
Instances/Instances 3/rl11849_03.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0147,30422,61,17,188741,15.9302,,0,0,4385,0,0,0,
Instances/Instances 3/rl11849_04.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0142,30307,73,17,188775,15.9331,,0,0,4436,0,0,0,
Instances/Instances 3/rl11849_05.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0145,30645,65,16,189023,15.954,,0,0,4381,0,0,0,
Instances/Instances 3/rl11849_06.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0132,30238,65,17,189038,15.9553,,0,0,4444,0,0,0,
Instances/Instances 3/rl11849_07.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0128,30218,64,18,188364,15.8984,,0,0,4462,0,0,0,
Instances/Instances 3/rl11849_08.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0135,30002,66,19,188525,15.912,,0,0,4459,0,0,0,
Instances/Instances 3/rl11849_09.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0132,30248,61,18,189433,15.9886,,0,0,4406,0,0,0,
Instances/Instances 3/rl11849_10.gt,11848,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0131,30128,61,15,188584,15.9169,,0,0,4446,0,0,0,
Instances/Instances 3/rl1304_01.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0041,3286,42,6,18124,13.9094,,0,0,43,0,0,0,
Instances/Instances 3/rl1304_02.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0032,3329,43,5,18085,13.8795,,0,0,63,0,0,0,
Instances/Instances 3/rl1304_03.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,3371,42,6,18061,13.8611,,0,0,49,0,0,0,
Instances/Instances 3/rl1304_04.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0028,3300,46,5,18272,14.023,,0,0,54,0,0,0,
Instances/Instances 3/rl1304_05.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.003,3336,41,6,18201,13.9685,,0,0,46,0,0,0,
Instances/Instances 3/rl1304_06.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,3294,47,6,18180,13.9524,,0,0,57,0,0,0,
Instances/Instances 3/rl1304_07.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.003,3335,40,5,18032,13.8388,,0,0,35,0,0,0,
Instances/Instances 3/rl1304_08.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,3342,39,5,18126,13.911,,0,0,65,0,0,0,
Instances/Instances 3/rl1304_09.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0038,3380,41,7,18029,13.8365,,0,0,51,0,0,0,
Instances/Instances 3/rl1304_10.gt,1303,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0029,3311,38,5,18015,13.8258,,0,0,47,0,0,0,
Instances/Instances 3/rl1323_01.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0028,3441,31,12,17334,13.112,,0,0,431,0,0,0,
Instances/Instances 3/rl1323_02.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0028,3334,35,10,17317,13.0991,,0,0,459,0,0,0,
Instances/Instances 3/rl1323_03.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0028,3331,33,9,17339,13.1157,,0,0,436,0,0,0,
Instances/Instances 3/rl1323_04.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0029,3409,37,14,17588,13.3041,,0,0,424,0,0,0,
Instances/Instances 3/rl1323_05.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.003,3387,33,11,17490,13.23,,0,0,463,0,0,0,
Instances/Instances 3/rl1323_06.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.003,3374,33,10,17502,13.239,,0,0,452,0,0,0,
Instances/Instances 3/rl1323_07.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0032,3401,36,12,17423,13.1793,,0,0,689,0,0,0,
Instances/Instances 3/rl1323_08.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0033,3379,36,9,17456,13.2042,,0,0,433,0,0,0,
Instances/Instances 3/rl1323_09.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0028,3370,34,10,17392,13.1558,,0,0,419,0,0,0,
Instances/Instances 3/rl1323_10.gt,1322,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0036,3446,35,9,17391,13.1551,,0,0,439,0,0,0,
Instances/Instances 3/rl1889_01.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,4815,38,4,24090,12.7595,,0,0,4,0,0,0,
Instances/Instances 3/rl1889_02.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0034,4822,37,4,24240,12.839,,0,0,6,0,0,0,
Instances/Instances 3/rl1889_03.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0034,4836,37,4,24196,12.8157,,0,0,9,0,0,0,
Instances/Instances 3/rl1889_04.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0037,4812,38,4,24068,12.7479,,0,0,2,0,0,0,
Instances/Instances 3/rl1889_05.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0036,4879,38,4,24179,12.8067,,0,0,12,0,0,0,
Instances/Instances 3/rl1889_06.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0032,4795,40,0,24039,12.7325,,0,0,1,0,0,0,
Instances/Instances 3/rl1889_07.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,4911,36,3,24121,12.776,,0,0,3,0,0,0,
Instances/Instances 3/rl1889_08.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0034,4793,37,4,24148,12.7903,,0,0,5,0,0,0,
Instances/Instances 3/rl1889_09.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0031,4835,39,4,24066,12.7468,,0,0,5,0,0,0,
Instances/Instances 3/rl1889_10.gt,1888,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0036,4867,42,4,24308,12.875,,0,0,5,0,0,0,
Instances/Instances 3/rl5915_01.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0069,14839,48,5,90828,15.3581,,0,0,66,0,0,0,
Instances/Instances 3/rl5915_02.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0068,15022,48,5,91060,15.3974,,0,0,52,0,0,0,
Instances/Instances 3/rl5915_03.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0073,15162,47,15,91039,15.3938,,0,0,6711,0,0,0,
Instances/Instances 3/rl5915_04.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0068,15042,48,5,91042,15.3943,,0,0,61,0,0,0,
Instances/Instances 3/rl5915_05.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0078,15100,49,17,91146,15.4119,,0,0,8222,0,0,0,
Instances/Instances 3/rl5915_06.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0075,15289,49,16,91176,15.417,,0,0,6696,0,0,0,
Instances/Instances 3/rl5915_07.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.0076,14935,49,5,91398,15.4545,,0,0,48,0,0,0,
Instances/Instances 3/rl5915_08.gt,5914,10.0,86400.0,PTVRP_LAYERED_SAFE,NO SOLUTION,,,0.007,15134,47,5,91103,15.4046,,0,0,53,0,0,0,
