instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,gap_vs_first
Instances/Instances 1/rat783_09.gt,782,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9389.0,2,1,0.002,1,1,1,782,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP,9389.0,1,1,0.0036,,,,,,,,,,,
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP_CONT,9389.0,1,1,0.0035,,,,,,0,,0,,,0.0
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP_CONT_FIX,9389.0,1,1,0.0039,,,,,,0,,0,,,0.0
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP_LAYERED,9389.0,2,1,0.002,1,1,1,782,1.0,,,,,,0.0
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9389.0,2,1,0.0018,1,1,1,782,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP,4164.0,25,2,0.0018,,,,,,,,,,,
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_CONT,4164.0,25,2,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4164.0,25,2,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_LAYERED,4164.0,25,2,0.0017,23,23,2,1130,11.5306,,,,,,0.0
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,4164.0,25,2,0.0017,23,23,2,1130,11.5306,,0,0,0,0,0.0
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP,2540.0,13,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP_CONT,2540.0,13,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP_CONT_FIX,2540.0,13,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP_LAYERED,2540.0,13,1,0.0016,12,12,1,623,6.35714,,,,,,0.0
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,2540.0,13,1,0.0016,12,12,1,623,6.35714,,0,0,0,0,0.0
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP,1744.0,6,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP_CONT,1744.0,6,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP_CONT_FIX,1744.0,6,1,0.0015,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP_LAYERED,1744.0,6,1,0.0016,6,6,1,286,2.91837,,,,,,0.0
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,1744.0,6,1,0.0017,6,6,1,286,2.91837,,0,0,0,0,0.0
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP,1497.0,3,1,0.0015,,,,,,,,,,,
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP_CONT,1497.0,3,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP_CONT_FIX,1497.0,3,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP_LAYERED,1497.0,3,1,0.0016,3,3,1,180,1.83673,,,,,,0.0
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1497.0,3,1,0.0017,3,3,1,180,1.83673,,0,0,0,0,0.0
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP,1399.0,2,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP_CONT,1399.0,2,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP_CONT_FIX,1399.0,2,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP_LAYERED,1399.0,2,1,0.0017,2,2,1,113,1.15306,,,,,,0.0
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1399.0,2,1,0.0017,2,2,1,113,1.15306,,0,0,0,0,0.0
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP,1395.0,1,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP_CONT,1395.0,1,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP_CONT_FIX,1395.0,1,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP_LAYERED,1395.0,1,1,0.0016,1,1,1,98,1.0,,,,,,0.0
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0017,1,1,1,98,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP,1395.0,1,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP_CONT,1395.0,1,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP_CONT_FIX,1395.0,1,1,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP_LAYERED,1395.0,1,1,0.0017,1,1,1,98,1.0,,,,,,0.0
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0018,1,1,1,98,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP,1395.0,1,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP_CONT,1395.0,1,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP_CONT_FIX,1395.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP_LAYERED,1395.0,1,1,0.0016,1,1,1,98,1.0,,,,,,0.0
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0016,1,1,1,98,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP,1395.0,1,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP_CONT,1395.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP_CONT_FIX,1395.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP_LAYERED,1395.0,1,1,0.0017,1,1,1,98,1.0,,,,,,0.0
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0018,1,1,1,98,1.0,,0,0,0,0,0.0
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP,1395.0,1,1,0.0019,,,,,,,,,,,
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP_CONT,1395.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP_CONT_FIX,1395.0,1,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP_LAYERED,1395.0,1,1,0.0017,1,1,1,98,1.0,,,,,,0.0
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0018,1,1,1,98,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP,26860.0,26,1,0.0018,,,,,,,,,,,
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_CONT,26860.0,26,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_CONT_FIX,26860.0,26,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_LAYERED,26860.0,27,1,0.0019,22,15,2,982,9.91919,,,,,,0.0
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,26860.0,27,1,0.0018,22,15,2,995,10.0505,,0,0,24,0,0.0
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP,17125.0,14,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP_CONT,17125.0,14,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP_CONT_FIX,17125.0,14,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP_LAYERED,17125.0,14,1,0.0018,12,11,1,636,6.42424,,,,,,0.0
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,17125.0,14,1,0.0017,12,11,1,640,6.46465,,0,0,5,0,0.0
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP,11463.0,6,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP_CONT,11463.0,6,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP_CONT_FIX,11463.0,6,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP_LAYERED,11463.0,6,1,0.0016,6,6,1,308,3.11111,,,,,,0.0
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,11463.0,6,1,0.0017,6,6,1,308,3.11111,,0,0,0,0,0.0
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP,9816.0,3,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP_CONT,9816.0,3,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP_CONT_FIX,9816.0,3,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED,9816.0,4,1,0.0016,3,3,1,177,1.78788,,,,,,0.0
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9816.0,4,1,0.0017,3,3,1,177,1.78788,,0,0,0,0,0.0
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP,9356.0,2,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP_CONT,9356.0,2,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP_CONT_FIX,9356.0,2,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED,9356.0,3,1,0.0016,2,2,1,123,1.24242,,,,,,0.0
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9356.0,3,1,0.0018,2,2,1,123,1.24242,,0,0,0,0,0.0
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP,8967.0,1,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP_CONT,8967.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP_CONT_FIX,8967.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED,8967.0,2,1,0.0016,1,1,1,99,1.0,,,,,,0.0
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0016,1,1,1,99,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP,8967.0,1,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP_CONT,8967.0,1,1,0.0015,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP_CONT_FIX,8967.0,1,1,0.0015,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED,8967.0,2,1,0.0016,1,1,1,99,1.0,,,,,,0.0
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0015,1,1,1,99,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP,8967.0,1,1,0.0016,,,,,,,,,,,
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP_CONT,8967.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP_CONT_FIX,8967.0,1,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED,8967.0,2,1,0.0016,1,1,1,99,1.0,,,,,,0.0
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0016,1,1,1,99,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP,8967.0,1,1,0.0019,,,,,,,,,,,
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP_CONT,8967.0,1,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP_CONT_FIX,8967.0,1,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED,8967.0,2,1,0.0018,1,1,1,99,1.0,,,,,,0.0
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0017,1,1,1,99,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP,8967.0,1,1,0.0017,,,,,,,,,,,
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP_CONT,8967.0,1,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP_CONT_FIX,8967.0,1,1,0.0016,,,,,,0,,0,,,0.0
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED,8967.0,2,1,0.0016,1,1,1,99,1.0,,,,,,0.0
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0016,1,1,1,99,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP,99006.0,101,2,0.0023,,,,,,,,,,,
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_CONT,99006.0,101,2,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_CONT_FIX,99006.0,101,2,0.0026,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_LAYERED,99006.0,101,2,0.0026,100,25,3,7701,19.3008,,,,,,0.0
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,99006.0,101,2,0.0026,100,26,3,8067,20.218,,0,0,542,0,0.0
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP,54509.0,56,1,0.0023,,,,,,,,,,,
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP_CONT,54509.0,56,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP_CONT_FIX,54509.0,56,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP_LAYERED,54509.0,56,1,0.0022,51,17,2,5474,13.7193,,,,,,0.0
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,54509.0,56,1,0.0021,51,17,2,5613,14.0677,,0,0,200,0,0.0
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP,29878.0,23,1,0.0021,,,,,,,,,,,
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP_CONT,29878.0,23,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP_CONT_FIX,29878.0,23,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP_LAYERED,29878.0,23,1,0.0021,21,11,1,3142,7.87469,,,,,,0.0
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,29878.0,23,1,0.0019,21,11,1,3285,8.23308,,0,0,210,0,0.0
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP,21169.0,11,1,0.0023,,,,,,,,,,,
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP_CONT,21169.0,11,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP_CONT_FIX,21169.0,11,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP_LAYERED,21169.0,11,1,0.0018,10,7,1,1917,4.80451,,,,,,0.0
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,21169.0,11,1,0.0018,10,7,1,1917,4.80451,,0,0,0,0,0.0
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP,18032.0,8,1,0.0022,,,,,,,,,,,
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP_CONT,18032.0,8,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP_CONT_FIX,18032.0,8,1,0.0026,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP_LAYERED,18032.0,8,1,0.0017,6,5,1,1268,3.17794,,,,,,0.0
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,18032.0,8,1,0.0018,6,6,1,1289,3.23058,,0,0,29,0,0.0
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP,15880.0,3,1,0.002,,,,,,,,,,,
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP_CONT,15880.0,3,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP_CONT_FIX,15880.0,3,1,0.0023,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP_LAYERED,15880.0,3,1,0.0017,3,3,1,616,1.54386,,,,,,0.0
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15880.0,3,1,0.0017,3,3,1,616,1.54386,,0,0,0,0,0.0
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP,15507.0,2,1,0.0021,,,,,,,,,,,
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP_CONT,15507.0,2,1,0.0021,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP_CONT_FIX,15507.0,2,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP_LAYERED,15507.0,2,1,0.0017,2,2,1,409,1.02506,,,,,,0.0
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15507.0,2,1,0.0018,2,2,1,409,1.02506,,0,0,0,0,0.0
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP,15316.0,1,1,0.0021,,,,,,,,,,,
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP_CONT,15316.0,1,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP_CONT_FIX,15316.0,1,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP_LAYERED,15316.0,1,1,0.0017,1,1,1,399,1.0,,,,,,0.0
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0019,1,1,1,399,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP,15316.0,1,1,0.0022,,,,,,,,,,,
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP_CONT,15316.0,1,1,0.0021,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP_CONT_FIX,15316.0,1,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP_LAYERED,15316.0,1,1,0.0018,1,1,1,399,1.0,,,,,,0.0
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0018,1,1,1,399,1.0,,0,0,0,0,0.0
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP,15316.0,1,1,0.0021,,,,,,,,,,,
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP_CONT,15316.0,1,1,0.0021,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP_CONT_FIX,15316.0,1,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP_LAYERED,15316.0,1,1,0.0016,1,1,1,399,1.0,,,,,,0.0
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0017,1,1,1,399,1.0,,0,0,0,0,0.0
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP,34562643.0,1790,6,0.0166,,,,,,,,,,,
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_CONT,34562643.0,1790,6,0.385,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_CONT_FIX,34562643.0,1790,6,0.0185,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_LAYERED,34562643.0,1790,6,0.0161,3002,18,6,83346,7.0346,,,,,,0.0
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,34562643.0,1790,6,0.0193,3002,21,6,122554,10.3439,,0,0,120195,0,0.0
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP,17809296.0,1274,4,0.015,,,,,,,,,,,
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP_CONT,17809296.0,1274,4,0.3571,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP_CONT_FIX,17809296.0,1274,4,0.0177,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP_LAYERED,17809296.0,1274,4,0.0143,1518,13,6,71890,6.06769,,,,,,0.0
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,17809296.0,1274,4,0.0162,1518,14,6,98439,8.30849,,0,0,131018,0,0.0
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP,7531671.0,621,2,0.0166,,,,,,,,,,,
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP_CONT,7531671.0,621,2,0.3562,,,,,,1,,1,,,0.0
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP_CONT_FIX,7531671.0,621,2,0.0201,,,,,,1,,1,,,0.0
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP_LAYERED,7531671.0,621,2,0.0126,609,8,3,55666,4.69835,,,,,,0.0
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,7531671.0,621,2,0.0142,609,9,3,70276,5.93147,,0,0,115328,0,0.0
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP,4139341.0,313,1,0.0199,,,,,,,,,,,
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP_CONT,4139341.0,313,1,0.349,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP_CONT_FIX,4139341.0,313,1,0.0226,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP_LAYERED,4139341.0,313,1,0.0105,304,5,2,44429,3.74992,,,,,,0.0
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4139341.0,313,1,0.0109,304,6,2,52786,4.45527,,0,0,90522,0,0.0
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP,2513746.0,160,1,0.0223,,,,,,,,,,,
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP_CONT,2513746.0,160,1,0.3614,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP_CONT_FIX,2513746.0,160,1,0.0298,,,,,,0,,0,,,0.0
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP_LAYERED,2513746.0,160,1,0.0097,154,4,1,34916,2.947,,,,,,0.0
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2513746.0,160,1,0.01,154,4,1,38969,3.28908,,0,0,64545,0,0.0
Instances/Instances 1/rl11849_06.gt,11848,5000.0,86400.0,PTVRP,1505293.0,66,1,0.0348,,,,,,,,,,,
Instances/Instances 1/rl11849_06.gt,11848,5000.0,86400.0,PTVRP_CONT,1505293.0,66,1,0.3842,,,,,,0,,0,,,0.0
